"AROKATO";"nom";"idreg";"pays";"lat";"long";"Est-ouest";"Capitale";"hydrocarbures";"date creation";"typharris1963";"NMonopoleSnyder";"COAL-AREA";"COAL-ID";"COAL-NAME";"Coal01";"IDRAIL";"DIST-RAIL";"1959y";"1970y";"1979y";"1989y";"2002y";"2010y"
"AUA13124";"Novoyavorivsk";"UKR15";"Ukraine";49.92;23.73;"O";0;0;;;;7050000000;126;"Prikarpatskaya coal-bearing territory";1;12428;815.3353856;;;;24.32;26.467;28.516
"AUA13114";"Zhivkva";"UKR15";"Ukraine";50.07;23.97;"O";0;0;;;;7050000000;126;"Prikarpatskaya coal-bearing territory";1;12370;1972.387556;10.66;10.863;11.032;12.649;13.448;13.427
"AUA13118";"Lviv";"UKR15";"Ukraine";49.84;24.03;"O";1;0;;"1B1";;7050000000;126;"Prikarpatskaya coal-bearing territory";1;12454;1569.583983;417.872;568.403;685.817;812.356;755.054;760.391
"AUA09110";"Nadvirna";"UKR10";"Ukraine";48.63;24.58;"O";0;0;;;;7050000000;126;"Prikarpatskaya coal-bearing territory";1;14040;50.8061473;;16.155;18.264;20.299;20.988;21.806
"AUA13115";"Zolotchiv";"UKR15";"Ukraine";49.8;24.9;"O";0;0;;;;7050000000;126;"Prikarpatskaya coal-bearing territory";1;12820;1423.982039;10.513;15.281;18.757;23.189;23.403;23.817
"AR75219554";"Krasnoforskii";"RUS66";"Russie";54.6;61.23;"E";0;1;;;;7458700000;180;"Chelyabinsky basin";1;5388;2540.988971;13.073;14.385;14.395;15.393;13.702;13.62
"ABE02109";"Zhabinka";"BEL00";"Belarus";52.2;24.02;"O";0;0;;;;8474700000;19;"Brestskaya coal-bearing territory";1;8378;267.9253888;;;;10.852;12.76;13.16
"ABE02113";"Kobryn";"BEL00";"Belarus";52.22;24.37;"O";0;0;;;;8474700000;19;"Brestskaya coal-bearing territory";1;8394;471.2913265;13.686;24.934;31.811;44.829;50.76;51.265
"ABE02120";"Prouzhany";"BEL00";"Belarus";52.56;24.46;"O";0;0;;;;8474700000;19;"Brestskaya coal-bearing territory";1;8266;10472.37381;;12.17;17.256;23.079;19.959;18.952
"ABE02104";"Byaroza";"BEL00";"Belarus";52.53;24.98;"O";0;0;;;;8474700000;19;"Brestskaya coal-bearing territory";1;7762;1486.077125;;;13.113;23.203;29.8;29.39
"ABE02102";"Belaazersk";"BEL00";"Belarus";52.47;25.17;"O";0;0;;;;8474700000;19;"Brestskaya coal-bearing territory";1;7866;261.1247553;;;;10.698;13.2;12.499
"AR29202828001";"Mikhnevo";"RUS40";"Russie";;;"O";0;0;;;;14429000000;4;"Anadyrskaya coal-bearing territory";1;370;195089.0834;;;;;11.099;11.288
"AR32225551";"Promyshlennaya";"RUS25";"Russie";54.92;85.64;"E";0;0;;;;38041000000;78;"Kuznetsky basin";1;5282;212.3598563;16.996;15.349;15.391;17.486;17.654;18.043
"AR32407552";"Batchatskii";"RUS25";"Russie";54.29;86.13;"E";0;0;;;;38041000000;78;"Kuznetsky basin";1;5542;805.658193;;;;13.365;14.99;14.404
"AR32407554";"Gramoteino";"RUS25";"Russie";54.54;86.38;"E";0;0;;;;38041000000;78;"Kuznetsky basin";1;5305;5790.671014;;15.518;15.521;16.776;14.366;12.999
"AR32459";"Krasnobrodskii";"RUS25";"Russie";54.16;86.45;"E";0;0;;;;38041000000;78;"Kuznetsky basin";1;5683;29.86233733;11.658;11.71;11.77;12.663;11.859;11.922
"AR102475515";"Seryshevo";"RUS04";"Russie";51.09;128.38;"E";0;0;;;;41406000000;100;"Nizhne-Zeisky basin";1;10132;155.2460484;;10.279;11.522;13.456;12.186;10.69
"ABE07117";"Saligorsk";"BEL00";"Belarus";52.8;27.53;"O";0;0;;;;48276000000;127;"Pripiatskaya coal-bearing territory";1;7449;1444.19796;;38.255;65.148;92.742;101.2;102.692
"ABE04108";"Zhytkavitchy";"BEL00";"Belarus";52.23;27.86;"O";0;0;;;;48276000000;127;"Pripiatskaya coal-bearing territory";1;8381;2037.48685;;;11.175;15.518;16.98;15.878
"ABE04112";"Petrykau";"BEL00";"Belarus";52.13;28.49;"O";0;0;;;;48276000000;127;"Pripiatskaya coal-bearing territory";1;8381;7799.157844;;;10.087;11.975;11.089;10.525
"ABE04110";"Mazyr";"BEL00";"Belarus";52.05;29.27;"O";0;0;;;;48276000000;127;"Pripiatskaya coal-bearing territory";1;8808;3764.322486;41.368;72.721;106.868;141.234;148.955;147.812
"ABE04117";"Khoiniki";"BEL00";"Belarus";51.9;29.97;"O";0;0;;;;48276000000;127;"Pripiatskaya coal-bearing territory";1;8690;1192.84539;10.128;12.626;15.121;17.113;14.515;13.853
"AUA25107";"Koryoukivka";"UKR27";"Ukraine";51.77;32.27;"O";0;0;;;;48276000000;127;"Pripiatskaya coal-bearing territory";1;9036;926.8371774;;;12.004;14.247;14.223;13.416
"AUA18107";"Krolevets";"UKR20";"Ukraine";51.55;33.38;"O";0;0;;;;48276000000;127;"Pripiatskaya coal-bearing territory";1;9815;867.8548089;13.996;18.307;23.804;25.962;25.006;24.019
"AUA18104";"Gloukhiv";"UKR20";"Ukraine";51.68;33.92;"O";0;0;;;;48276000000;127;"Pripiatskaya coal-bearing territory";1;9050;896.0172283;22.962;27.096;32.386;35.869;35.808;35.089
"AR142305511";"Volokonovka";"RUS08";"Russie";50.48;37.87;"O";0;0;;;;48276000000;127;"Pripiatskaya coal-bearing territory";1;11824;737.0474841;;;10.931;12.535;12.256;11.554
"AR92233551";"Koukmor";"RUS65";"Russie";56.18;50.89;"O";0;0;;;;76767000000;63;"Kamskaya  coal-bearing territory";1;4344;413.5885318;;11.247;13.173;14.731;16.764;16.917
"AR92253555";"Dzhalil";"RUS65";"Russie";55.02;52.74;"O";0;1;;;;76767000000;63;"Kamskaya  coal-bearing territory";1;5128;28043.13133;;;;11.298;14.769;13.937
"AR92244556";"Kamskie Polyany";"RUS65";"Russie";55.44;55.42;"O";0;1;;;;76767000000;63;"Kamskaya  coal-bearing territory";1;5156;64108.40387;;;;12.167;15.049;15.81
"AUA04116";"Pavlograd";"UKR05";"Ukraine";48.52;35.87;"O";0;0;;;;82076000000;38;"Donetzky basin";1;14066;3428.584044;45.827;95.276;129.562;164.942;147.107;140.034
"AUA04118";"Pershotravensk";"UKR05";"Ukraine";48.35;36.38;"O";0;0;;;;82076000000;38;"Donetzky basin";1;14333;570.3137203;;20.422;23.66;28.068;29.035;29.122
"AUA05115";"Dobropillya";"UKR06";"Ukraine";48.42;37.05;"O";0;0;;;;82076000000;38;"Donetzky basin";1;14216;3732.374375;23.666;30.115;32.587;40.064;35.264;31.934
"AUA05106";"Bilozerske";"UKR06";"Ukraine";48.52;37.08;"O";0;0;;;;82076000000;38;"Donetzky basin";1;14049;1334.706098;;18.585;20.491;21.079;17.738;16.351
"AUA05128";"Krasnoarmiisk";"UKR06";"Ukraine";48.28;37.18;"O";0;0;;;;82076000000;38;"Donetzky basin";1;14488;220.0359076;99.337;107.09;118.657;136.113;123.179;116.409
"AUA05140";"Rodinske";"UKR06";"Ukraine";48.35;37.2;"O";0;0;;;;82076000000;38;"Donetzky basin";1;14319;460.8930745;11.863;16.651;15.112;15.212;11.895;11.002
"AUA05109";"Vougledar (Ougledar)";"UKR06";"Ukraine";47.78;37.25;"O";0;0;;;;82076000000;38;"Donetzky basin";1;15243;5599.121893;;;;18.658;17.177;15.641
"AUA05143";"Selidove";"UKR06";"Ukraine";48.13;37.3;"O";0;0;;;;82076000000;38;"Donetzky basin";1;14726;1914.130982;12.949;22.315;21.853;29.831;26.484;24.481
"AUA05138";"Novogrodivka";"UKR06";"Ukraine";48.2;37.35;"O";0;0;;;;82076000000;38;"Donetzky basin";1;14531;551.4555574;14.296;22.902;20.804;19.429;17.278;16.824
"AUA05110";"Girnik";"UKR06";"Ukraine";48.07;37.37;"O";0;0;;;;82076000000;38;"Donetzky basin";1;14777;1570.510616;14.216;14.646;14.745;16.203;14.018;11.897
"AUA05130";"Kourakhove";"UKR06";"Ukraine";48.03;37.38;"O";0;0;;;;82076000000;38;"Donetzky basin";1;14956;705.265285;14.847;15.616;20.091;22.155;21.317;20.372
"AUA05149";"Oukrainsk";"UKR06";"Ukraine";48.1;37.38;"O";0;0;;;;82076000000;38;"Donetzky basin";1;14777;2338.6392;;20.226;17.1;15.597;13.004;12.234
"AUA05133";"Marinka";"UKR06";"Ukraine";47.93;37.5;"O";0;0;;;;82076000000;38;"Donetzky basin";1;15053;1300.780534;;;10.135;10.944;10.656;10.029
"AUA05116";"Dokoutchaevsk";"UKR06";"Ukraine";47.73;37.67;"O";0;0;;;;82076000000;38;"Donetzky basin";1;15297;307.0209862;20.462;25.201;24.137;26.038;24.247;23.791
"AUA05117";"Donetsk";"UKR06";"Ukraine";48;37.8;"O";1;0;;"1B1";;82076000000;38;"Donetzky basin";1;14943;287.410615;1234.109;1461.824;1621.354;1722.085;1568.821;1491.507
"AUA05151";"Tchasiv Yar";"UKR06";"Ukraine";48.58;37.85;"O";0;0;;;;82076000000;38;"Donetzky basin";1;13969;347.633943;23.33;23.848;21.825;19.804;16.441;14.541
"AUA05124";"Komsomolske";"UKR06";"Ukraine";48.35;37.97;"O";0;0;;;;82076000000;38;"Donetzky basin";1;14316;1094.676842;15.428;15.698;14.665;14.112;12.714;12.001
"AUA05111";"Gorlivka";"UKR06";"Ukraine";48.3;38.05;"O";0;0;;"3B1";;82076000000;38;"Donetzky basin";1;14438;67.37417657;531.349;556.489;552.663;562.443;482.366;428.911
"AUA05135";"Mospine";"UKR06";"Ukraine";47.89;38.06;"O";0;0;;;;82076000000;38;"Donetzky basin";1;15119;16.17222142;18.002;16.955;14.638;13.494;11.636;10.827
"AUA05122";"Ilovaisk";"UKR06";"Ukraine";47.97;38.11;"O";0;0;;;;82076000000;38;"Donetzky basin";1;15072;1176.905915;21.947;19.676;20.435;21.076;17.491;16.255
"AUA05134";"Mikolaivka";"UKR06";"Ukraine";48;38.24;"O";0;0;;;;82076000000;38;"Donetzky basin";1;15045;1738.429151;;15.309;16.613;16.189;16.533;15.92
"AUA05120";"Zhdanivka";"UKR06";"Ukraine";48.16;38.26;"O";0;0;;;;82076000000;38;"Donetzky basin";1;14698;3328.282887;12.512;12.109;12.833;14.433;13.556;12.583
"AUA05121";"Zougres";"UKR06";"Ukraine";48.02;38.27;"O";0;0;;;;82076000000;38;"Donetzky basin";1;14934;798.7759003;13.433;16.485;19.687;23.339;19.674;18.69
"AUA05123";"Kirovske";"UKR06";"Ukraine";48.15;38.36;"O";0;0;;;;82076000000;38;"Donetzky basin";1;14624;1580.495025;16.314;17.364;20.376;32.552;30.668;28.69
"AUA05112";"Debal tseve";"UKR06";"Ukraine";48.34;38.4;"O";0;0;;;;82076000000;38;"Donetzky basin";1;14350;566.9969723;33.847;35.366;33.871;35.511;29.87;26.478
"AUA12116";"Lisitchansk";"UKR14";"Ukraine";48.92;38.42;"O";0;0;;;;82076000000;38;"Donetzky basin";1;13592;1113.007006;183.949;278.724;309.953;343.124;307.666;287.54
"AUA05102";"Amvrosiivka";"UKR06";"Ukraine";47.88;38.49;"O";0;0;;;;82076000000;38;"Donetzky basin";1;15198;6514.848574;20.037;24.33;24.406;23.951;21.916;19.484
"AUA05148";"Torez";"UKR06";"Ukraine";48.04;38.59;"O";0;0;;"3B2";;82076000000;38;"Donetzky basin";1;14828;1802.548941;242.183;236.847;239.529;249.772;205.72;180.031
"AUA12135";"Stakhanov/Brianka";"UKR14";"Ukraine";48.56;38.65;"O";0;0;;"3B1";;82076000000;38;"Donetzky basin";1;14006;139.5021446;226.845;253.314;239.626;244.209;195.887;173.417
"AUA05201";"Severne";"UKR06";"Ukraine";48.09;38.69;"O";0;0;;;;82076000000;38;"Donetzky basin";1;14759;1928.543313;13.664;14.376;12.633;12.76;10.991;10.2
"AUA12102";"Altchevsk / kommunarsk";"UKR14";"Ukraine";48.47;38.8;"O";0;0;;"3B1";;82076000000;38;"Donetzky basin";1;14113;564.0924848;129.946;156.026;152.76;157.491;148.033;140.287
"AUA12134";"Starobilsk";"UKR14";"Ukraine";49.28;38.91;"O";0;0;;;;82076000000;38;"Donetzky basin";1;13847;1221.893405;19.519;22.341;23.851;25.053;22.015;19.113
"AUA12113";"Krasnii Loutch";"UKR14";"Ukraine";48.13;38.93;"O";0;0;;"3B1";;82076000000;38;"Donetzky basin";1;14701;520.935901;132.232;134.754;133.179;139.268;114.442;102.276
"AUA12109";"Zimogirya";"UKR14";"Ukraine";48.59;38.94;"O";0;0;;;;82076000000;38;"Donetzky basin";1;13980;1568.06086;13.938;14.943;13.328;12.71;11.18;10.192
"AUA12103";"Antetsit";"UKR14";"Ukraine";48.12;39.09;"O";0;0;;;;82076000000;38;"Donetzky basin";1;14860;119.2512056;55.638;54.673;60.687;71.655;63.196;55.897
"AUA12118";"Loutougine";"UKR14";"Ukraine";48.4;39.21;"O";0;0;;;;82076000000;38;"Donetzky basin";1;14239;254.6482838;11.375;13.878;15.572;18.973;18.753;18.241
"AUA12139";"Schastya";"UKR14";"Ukraine";48.74;39.23;"O";0;0;;;;82076000000;38;"Donetzky basin";1;13847;734.0643039;;12.971;12.735;13.338;13.698;13.16
"AUA12117";"Lougansk";"UKR14";"Ukraine";48.57;39.33;"O";1;0;;"1B2";;82076000000;38;"Donetzky basin";1;13958;1190.203904;285.667;395.405;482.558;521.51;484.077;458.156
"AUA12129";"Rovenki";"UKR14";"Ukraine";48.08;39.37;"O";0;0;;;;82076000000;38;"Donetzky basin";1;14727;523.5569975;57.332;61.145;61.499;67.989;62.031;57.743
"AUA12132";"Sverdlovsk";"UKR14";"Ukraine";48.08;39.65;"O";0;0;;"3C";;82076000000;38;"Donetzky basin";1;14764;38.34213109;62.155;68.304;73.847;82.809;71.981;66.293
"AUA12120";"Molofigvardiisk";"UKR14";"Ukraine";48.35;39.73;"O";0;0;;;;82076000000;38;"Donetzky basin";1;14326;208.280004;;21.846;27.395;31.766;25.37;23.757
"AUA12114";"Krasnodon";"UKR14";"Ukraine";48.3;39.74;"O";0;0;;;;82076000000;38;"Donetzky basin";1;14447;526.7150056;58.186;69.459;74.919;81.267;73.41;66.554
"AUA12138";"Tchervonopartizansk";"UKR14";"Ukraine";48.08;39.79;"O";0;0;;;;82076000000;38;"Donetzky basin";1;14796;413.2683581;20.673;23.669;22.094;20.05;17.587;15.928
"AR60255551";"Oust-Donetskii";"RUS55";"Russie";47.64;40.87;"O";0;0;;;;82076000000;38;"Donetzky basin";1;15415;1364.303724;;;;10.008;11.374;11.817
"AR04406";"bogotol";"RUS34";"Russie";56.2;89.51666667;"E";0;0;;;;90707000000;65;"Kansko-Achinsky basin";1;4148;413.414906;30.9;29.3;28.2;27.8;24.369;21.029
"AR04426";"nazarovo";"RUS34";"Russie";56;90.38333333;"E";0;0;;;;90707000000;65;"Kansko-Achinsky basin";1;4496;190.9409965;29.7;44.2;53.7;64.4;56.539;52.829
"AR04403";"achinsk";"RUS34";"Russie";56.26666667;90.5;"E";0;0;;"2A";;90707000000;65;"Kansko-Achinsky basin";1;4052;1269.255141;50.3;97;116.9;121.6;118.744;109.156
"AR04412";"enisejsk";"RUS34";"Russie";58.45;92.16666667;"E";0;0;;;;90707000000;65;"Kansko-Achinsky basin";1;3990;21941.7618;17;19.9;20.8;22.9;20.394;18.769
"AR04422";"lesosibirsk";"RUS34";"Russie";58.23333333;92.48333333;"E";0;0;;;;90707000000;65;"Kansko-Achinsky basin";1;3990;2084.87372;16.262;25.026;38.6;68.3;65.374;61.146
"AR03233551";"Mostovskoi";"RUS33";"Russie";56.76;92.75;"O";0;0;;;;90707000000;65;"Kansko-Achinsky basin";1;4027;71921.80213;;12.495;14.363;19.348;24.866;25.077
"AR04535";"zhelezngrsk";"RUS34";"Russie";56.25;93.53333333;"E";0;0;;;;90707000000;65;"Kansko-Achinsky basin";1;4063;541.2514835;;;86.2;89.608;93.875;85.559
"AR04257501";"ujar";"RUS34";"Russie";55.81666667;94.31666667;"E";0;0;;;;90707000000;65;"Kansko-Achinsky basin";1;4406;2085.281601;21.6;20.6;18;17;13.807;12.666
"AR04407";"borodino";"RUS34";"Russie";55.9;94.9;"E";0;0;;;;90707000000;65;"Kansko-Achinsky basin";1;4314;2171.293843;;10.8;11.3;18.4;19.181;17.423
"AR04218501";"ilanskij";"RUS34";"Russie";56.23333333;96.06666667;"E";0;0;;;;90707000000;65;"Kansko-Achinsky basin";1;4085;216.7137039;26.9;22.9;20;18.4;17.073;16.108
"AR04121";"dudinka";"RUS34";"Russie";69.4;86.18333333;"E";0;0;;;;93186000000;150;"Taimyrsky basin";1;8;2503.443669;16.3;19.7;24.8;32.3;25.132;22.207
"AR66214553";"Verkhnedneprovskii";"RUS61";"Russie";54.98;33.33;"O";0;0;;;;108000000000;122;"Podmoscovny basin";1;5018;1641.588601;;10.099;16.163;16.496;14.278;12.969
"AR29208564";"Tovarkovo";"RUS22";"Russie";54.67;35.95;"O";0;0;;;;108000000000;122;"Podmoscovny basin";1;5246;858.7737891;;;;12.736;14.454;14.494
"AR61258551";"Shilovo";"RUS56";"Russie";54.01;39.9;"O";0;0;;;;108000000000;122;"Podmoscovny basin";1;5880;1804.160509;;12.685;13.965;18.374;16.572;15.669
"AUA10119";"Slavoutitch";"UKR12";"Ukraine";51.52;30.75;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;9357;798.099746;;;;11.364;24.402;24.407
"AUA25115";"Tchernigiv";"UKR27";"Ukraine";51.5;31.3;"O";1;0;;"1B3";;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;10113;2816.054832;89.585;158.873;238.141;296.347;304.405;297.402
"AUA25103";"Bobrovitsya";"UKR27";"Ukraine";51.52;31.37;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;10113;8320.00292;;10.257;12.14;12.796;11.884;11.204
"AUA25111";"Nosivka";"UKR27";"Ukraine";50.93;31.58;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;10667;3253.218128;16.068;19.43;18.797;18.257;15.746;14.278
"AUA10126";"Yagotin";"UKR12";"Ukraine";50.28;31.77;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;11907;4888.8684;13.95;18.439;22.417;25.278;23.414;20.656
"AUA25109";"Nizhin";"UKR27";"Ukraine";51.05;31.88;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;10156;2005.519865;46.211;56.32;69.533;80.553;76.453;74.365
"AUA25116";"Schors";"UKR27";"Ukraine";51.82;31.93;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;9037;753.5351461;10.662;11.044;12.116;13.529;12.206;11.373
"AUA25108";"Mena";"UKR27";"Ukraine";51.52;32.22;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;9927;1868.361819;;;11.469;13.12;12.888;12.513
"AUA25106";"Itchnya";"UKR27";"Ukraine";50.87;32.4;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;10758;1783.647233;13.131;13.509;13.765;13.632;12.669;11.843
"AUA25113";"Prolouki";"UKR27";"Ukraine";50.6;32.4;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;11130;2887.40694;43.719;57.474;65.303;71.954;64.275;59.18
"AUA16103";"Grevinka";"UKR18";"Ukraine";50.12;32.43;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;11911;740.745733;10.65;12.163;13.664;13.555;11.596;11.022
"AUA25104";"Borzna";"UKR27";"Ukraine";51.25;32.43;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;9927;13306.14549;10.131;10.188;11.532;12.506;11.634;10.65
"AUA16112";"Piryatin";"UKR18";"Ukraine";50.25;32.52;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;11910;1535.216373;15.203;15.912;16.932;18.119;16.619;16.264
"AUA25105";"Gorodnya";"UKR27";"Ukraine";50.77;32.53;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;10758;12075.81807;;;11.941;15.092;13.925;12.862
"AUA25102";"Bakhmatch";"UKR27";"Ukraine";51.18;32.78;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;9946;871.5209224;13.066;16.27;20.617;22.824;20.137;18.853
"AUA16110";"Loubni";"UKR18";"Ukraine";50.02;33;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;12226;1990.031099;29.442;40.426;54.216;59.478;52.117;48.496
"AUA18106";"Konotop";"UKR20";"Ukraine";51.23;33.2;"O";0;0;;"3A2";;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;9908;921.4483649;54.097;68.4;82.278;95.549;92.28;89.816
"AUA16109";"Lokhvintsa";"UKR18";"Ukraine";50.37;33.27;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;11463;7544.387179;10.874;10.998;12.317;13.549;12.355;11.962
"AUA16114";"Khorol";"UKR18";"Ukraine";49.78;33.28;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;13167;5602.747401;12.357;11.379;13.035;16.492;14.713;13.785
"AUA18111";"Romni";"UKR20";"Ukraine";50.75;33.47;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;11463;1094.718209;48.04;52.529;57.051;57.051;49.982;44.429
"AUA16111";"Mirgorod";"UKR18";"Ukraine";49.97;33.6;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;12292;1949.248094;24.646;28.407;39.572;46.663;42.668;41.374
"AUA18110";"Poutivl";"UKR20";"Ukraine";51.33;33.87;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;9982;13834.3593;;15.059;17.78;19.342;17.207;16.552
"AUA16101";"Gadyatch";"UKR18";"Ukraine";50.37;34;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;11601;796.930231;11.725;14.428;18.578;24.375;22.761;24.031
"AUA16106";"Kobelyaki";"UKR18";"Ukraine";49.15;34.2;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;13257;10572.17772;10.844;10.883;11.902;12.975;11.945;10.484
"AUA18101";"Vilopollya";"UKR20";"Ukraine";51.15;34.3;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;9981;2179.507925;28.082;30.064;29.194;29.557;26.57;24.667
"AUA16104";"Zinkiv";"UKR18";"Ukraine";50.21;34.36;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;11601;19179.12516;;;10.21;11.244;10.516;10.043
"AUA18108";"Lebedin";"UKR20";"Ukraine";50.59;34.48;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;11282;1883.180709;24.741;29.24;20.58;32.355;28.702;26.382
"AUA16113";"Poltava";"UKR18";"Ukraine";49.58;34.57;"O";1;0;;"1B3";;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;12783;1195.343727;143.097;219.873;278.931;314.74;316.63;300.501
"AUA16201";"Kotelva";"UKR18";"Ukraine";50.07;34.75;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;12322;24224.55329;11.984;11.945;12.029;12.943;12.649;12.472
"AUA18113";"Soumi";"UKR20";"Ukraine";50.92;34.78;"O";1;0;;"1B3";;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;10616;8.60228835;98.015;166.467;228.174;291.264;290.984;272.326
"AUA18109";"Okhtirka";"UKR20";"Ukraine";50.31;34.89;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;11601;244.7791746;32.031;41.354;45.301;50.726;50.258;49.325
"AUA18114";"Trostyanets";"UKR20";"Ukraine";50.47;34.95;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;11514;1440.266993;17.992;19.868;23.655;25.706;23.146;21.682
"AUA16105";"Karlivka";"UKR18";"Ukraine";49.45;35.13;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;13048;956.5342312;14.488;16.919;19.294;20.059;17.826;16.175
"AUA20109";"Krasnograd";"UKR22";"Ukraine";49.37;35.45;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;13047;25.80789037;15.419;18.386;23.374;26.398;22.532;21.532
"AUA20103";"Borodouzhiv";"UKR22";"Ukraine";50.16;35.52;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;12273;1131.491829;17.754;17.557;18.916;18.962;17.976;15.897
"AR14248551";"Rakitnoe";"RUS08";"Russie";50.83;35.83;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;10762;2341.150758;;;10.224;11.211;10.462;10.291
"AUA20204";"Nova Vodolaga";"UKR22";"Ukraine";49.72;35.87;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;12891;703.3377273;13.43;12.215;13.979;14.979;13.498;12.129
"AUA20112";"Lyoubotin";"UKR22";"Ukraine";49.95;35.97;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;12297;907.2789907;31.54;33.324;32.78;29.395;23.839;21.825
"AR14215551";"Borisovka";"RUS08";"Russie";50.61;36.01;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;11228;6862.432096;10.386;11.839;12.411;13.002;14.072;13.899
"AUA20114";"Pervomaiskii";"UKR22";"Ukraine";49.38;36.22;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;13378;1517.678601;;15.666;31.141;37.474;32.291;30.91
"AUA20116";"Kharkiv";"UKR22";"Ukraine";50;36.25;"O";1;0;;"1B1";;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;12231;4740.529697;1034.281;1318.07;1543.164;1710.411;1564.327;1546.603
"AUA20107";"Zmiiv";"UKR22";"Ukraine";49.7;36.38;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;12764;318.672657;11.388;16.599;18.859;20.031;16.905;15.435
"AUA20111";"Lozova";"UKR22";"Ukraine";48.88;36.38;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;13664;1863.963299;28.73;35.641;53.423;72.991;63.562;59.47
"AUA20203";"Komsomolske";"UKR22";"Ukraine";49.59;36.53;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;12979;575.8635084;;11.089;14.084;15.871;15.873;14.955
"AUA20101";"Balakliya";"UKR22";"Ukraine";49.47;36.86;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;12979;1956.117078;21.325;30.47;32.82;35.737;32.038;29.781
"AUA20105";"Vovtchansk";"UKR22";"Ukraine";50.29;36.94;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;12676;2317.427476;20.592;22.21;24.375;24.35;20.503;19.192
"AUA20117";"Tchougouiv";"UKR22";"Ukraine";49.84;36.96;"O";0;0;;;;135000000000;37;"Dneprovsko-Donetzkaya  coal-bearing territory";1;12748;12960.4356;22.657;24.733;32.128;36.543;36.339;32.532
