Id;2010y
635;93.6165999891926
636;93.50161863798374
637;93.49382066481174
638;93.38325470846992
639;93.28732975115118
640;93.23637298577273
641;92.62113862436132
642;92.34686861062566
643;92.34023634357075
644;92.32454261064949
645;91.58509311364554
646;91.51505204213954
647;91.26379375124989
648;91.08937511785818
649;91.08416828840957
650;90.53885652141821
651;90.47019793764011
652;90.41276176890558
653;89.47157531782551
654;89.04244760535052
655;88.95714116091132
656;88.68463777184093
657;88.33946646311287
658;87.94186141698239
659;87.92102962622225
660;87.72903822951655
661;87.41185776324274
662;87.24555687321362
663;86.86862019296964
664;86.73314741524644
665;86.42675693659598
666;86.36117283474721
667;86.2848832188428
668;86.18642530670584
669;85.54955130639124
670;85.22217194158141
671;84.89696403041289
672;84.76329693383462
673;84.55392142004519
674;84.50732754965944
675;84.25895424271629
676;84.13994182877417
677;84.04724732059577
678;83.73536263794804
679;83.62037677927239
680;83.18906400514291
681;82.88768227780744
682;82.8811456270058
683;82.77609703553846
684;82.6477865663791
685;82.58347331037515
686;82.26439137977056
687;81.93360219650057
688;81.8364310101888
689;81.55383164709924
690;81.46036168277259
691;81.4309926588864
692;81.39332242502215
693;81.2343951369738
694;81.00687923712483
695;80.85306222612132
696;80.60684880889009
697;80.5884361392374
698;80.50415472727606
699;80.39818404172074
700;80.24493183023473
701;80.06399170061697
702;80.06393992704368
703;79.87581888603951
704;79.84342691328465
705;79.70137094604904
706;79.61173094151584
707;79.51742134716248
708;79.47592286377942
709;79.41094558561106
710;79.23420696346615
711;79.21723938278991
712;79.09775864588535
713;78.98083860125602
714;78.60608176496653
715;78.56832636681843
716;78.32625666329403
717;78.0602109893007
718;78.04078932819326
719;77.97790323471668
720;77.75261485369396
721;77.75032253219808
722;77.71781536481548
723;77.40659912753107
724;77.31271824535398
725;77.12626747542463
726;76.81271887499213
727;76.77849200994885
728;76.63399205645764
729;76.54436272062576
730;76.35043132522556
731;76.10688434910482
732;75.87430871143948
733;75.82100262915695
734;75.55670814669276
735;75.49944760602756
736;75.26583440647802
737;75.09626105622108
738;75.0943679077972
739;75.04078734762936
740;74.84362867866363
741;74.508776046621
742;74.31115031755866
743;74.29461035437545
744;74.27310124472126
745;74.23454360756693
746;73.76201621617183
747;73.55017476718287
748;73.33879377725583
749;72.8432345031663
750;72.71125276596166
751;72.6567751882857
752;72.55824920840111
753;72.36379970585392
754;71.9950551729345
755;71.9437070995791
756;71.87623130614024
757;71.74953871217471
758;71.57705366135562
759;71.49941403776621
760;71.43536791543038
761;71.34866521983855
762;71.1324728296018
763;71.0132428570644
764;70.91764808626635
765;70.8957466792399
766;70.76774836883483
767;70.71140709815367
768;70.70535463212623
769;70.56594086515209
770;69.73489824640292
771;69.41544746561189
772;69.36456479850017
773;68.96539902656505
774;68.85612721733719
775;68.8357349776548
776;68.68262544837849
777;68.35267990168882
778;68.17810287435532
779;68.14767763441698
780;67.96846175979536
781;67.85927838008506
782;67.45786946326888
783;67.2047361055353
784;66.94370359708711
785;66.9041755886097
786;66.78503860230997
787;66.69112302427432
788;66.41691629456169
789;66.24140140778144
790;66.21031555488524
791;66.06790495414756
792;65.86878401665494
793;65.77248424119047
794;65.70745546917095
795;65.66772037564127
796;65.32490978405244
797;65.17084870426878
798;64.96151776707407
799;64.78792983747162
800;64.73328441231133
801;64.63086417950687
802;64.6080940347349
803;64.5326095255936
804;64.10105951133966
805;63.89060061591345
806;63.70889755604692
807;63.69969012112331
808;63.54622564587028
809;63.4786901734117
810;63.47140136182271
811;63.46494503483338
812;63.17326676157742
813;63.05814008196301
814;62.99319408965705
815;62.991321810386594
816;62.97589836102506
817;62.94632864483968
818;62.913981082923506
819;62.72214092164366
820;62.623442750502605
821;62.549986869901794
822;62.537795412310246
823;62.48871445314313
824;62.34729999711222
825;62.17329898535236
826;61.668572518496646
827;61.40045394893853
828;61.39568581024356
829;61.30001596395249
830;61.043645931406985
831;60.842891031420315
832;60.80126584977014
833;60.746708635406506
834;60.63238499994303
835;60.603267378998886
836;60.455108693498026
837;60.31309580492416
838;60.23168538992222
839;60.15872561339001
840;59.921080558098666
841;59.89615932080598
842;59.87660206717345
843;59.761883705524674
844;59.466067644164575
845;59.36710792063709
846;59.29353946577886
847;58.94640962800856
848;58.839561343266276
849;58.82823086423155
850;58.76664890202356
851;58.562193885057646
852;58.54065463381815
853;58.42909427566246
854;58.25872703341979
855;58.08610837505889
856;58.04582118736603
857;57.90104906994848
858;57.842688542302916
859;57.40620121347486
860;57.322914122104315
861;57.24761536911247
862;57.24518796695007
863;56.813095804176555
864;56.756280810225405
865;56.500256272112445
866;56.42222840625623
867;56.259894495156935
868;56.22900223089271
869;56.19967514040327
870;56.17431816483308
871;56.08490869549942
872;55.98009453081304
873;55.97242890548011
874;55.88346778643665
875;55.83864829760148
876;55.80640657195291
877;55.79864570164098
878;55.79548507151822
879;55.74068728987212
880;55.74054410102635
881;55.501608850609095
882;55.46743279538328
883;55.33137131420204
884;55.2830916777508
885;55.22329181713222
886;55.087775999476946
887;55.01848738245432
888;55.0083642675577
889;54.9913340774866
890;54.91502924660833
891;54.73464655611035
892;54.67872597696318
893;54.66057673508992
894;54.643801613269794
895;54.56557453836541
896;54.56101518423464
897;54.509944761260385
898;54.46513799271747
899;54.453471198488224
900;54.186501437285436
901;54.1258508200416
902;54.0863736684056
903;53.977425904277716
904;53.7909956659078
905;53.72093404139948
906;53.674356733444945
907;53.634328792214475
908;53.5097174933282
909;53.49480820351463
910;53.46560329691357
911;53.46430826383189
912;53.43556598722878
913;53.356541704781634
914;53.29812997435285
915;52.95098332110006
916;52.79380703978784
917;52.73576270591538
918;52.59103030639838
919;52.532001529352016
920;52.520614077529295
921;52.51471664127835
922;52.38061638492841
923;52.29643950528467
924;52.11599386062457
925;52.060733280591016
926;51.90177304242543
927;51.891316403105336
928;51.82558462518853
929;51.41811612072913
930;51.39543917404797
931;51.3312501789901
932;51.32632108502439
933;51.26004791178585
934;50.86852924813344
935;50.7574738514559
936;50.65400244905516
937;50.56113828118826
938;50.513906810551795
939;50.44525972579901
940;50.3934645154024
941;50.34708589120782
942;50.20862595094498
943;50.04547678350444
944;49.98517161642688
945;49.94076788098285
946;49.92102815532117
947;49.8115061022406
948;49.637338186303005
949;49.57626351498215
950;49.48698459164981
951;49.28563090378273
952;49.1979407127876
953;48.96443938223545
954;48.95901228964416
955;48.92983428731627
956;48.83709824408505
957;48.75452081884281
958;48.721237064509666
959;48.717144736408095
960;48.59319156605035
961;48.58617284342952
962;48.471461493120096
963;48.40165873120101
964;48.37453385157616
965;48.26992687488244
966;48.144817639590585
967;48.00751756431817
968;47.915622347122024
969;47.859751756376596
970;47.78407736503867
971;47.73552115953999
972;47.70600922804289
973;47.571728469978886
974;47.43637475764588
975;47.17221327704785
976;46.9987184036755
977;46.948368350067824
978;46.89651387190563
979;46.82335242248921
980;46.811118987478174
981;46.79616248113043
982;46.77394522458625
983;46.70830085069618
984;46.706697123563025
985;46.62023036651797
986;46.46064999522207
987;46.35951134568982
988;46.31440297869188
989;46.19848491976991
990;46.18624812982857
991;46.111648075497364
992;46.07516253199938
993;46.073949325483284
994;46.03003562256315
995;46.02207339901125
996;45.99133122005047
997;45.93037072618416
998;45.927762715543345
999;45.903628444454974
1000;45.627842863413704
1001;45.608755843017995
1002;45.55171229827744
1003;45.438068784034336
1004;45.43422965686854
1005;45.41994865090312
1006;45.40423034728259
1007;45.22543107112061
1008;44.96315676916555
1009;44.932840233446655
1010;44.75278007869529
1011;44.720187892955614
1012;44.6526128398793
1013;44.61525093393168
1014;44.519207604788996
1015;44.4622401288525
1016;44.460023159261056
1017;44.45917754508033
1018;44.217902009174324
1019;44.2118319160006
1020;44.114202172212444
1021;44.09064406430868
1022;44.08354818039884
1023;44.065353658602774
1024;44.04318971384117
1025;43.990670942412194
1026;43.96113388191576
1027;43.91160428544609
1028;43.88838640834297
1029;43.85230198088955
1030;43.84060664523863
1031;43.741527666750656
1032;43.69794610468128
1033;43.69555872491036
1034;43.657228705429205
1035;43.61774551029415
1036;43.550505923795406
1037;43.50546898293697
1038;43.46194903532686
1039;43.42020690288388
1040;43.32521213984092
1041;43.23532427275696
1042;43.203881416073386
1043;43.17365027223867
1044;42.96532806754
1045;42.96239418394378
1046;42.93614183941491
1047;42.89565769166849
1048;42.701131580273426
1049;42.58237527382075
1050;42.45940722267611
1051;42.36722524585456
1052;42.27864286985932
1053;42.261539283556786
1054;42.22918608465725
1055;42.2277913106209
1056;42.170225762949705
1057;42.160804756250315
1058;42.123578321338684
1059;42.102238285165406
1060;42.073772505505644
1061;42.05211849833963
1062;42.01793872498108
1063;41.95283335554944
1064;41.93520469422933
1065;41.81115641151511
1066;41.80910550674868
1067;41.750646691131514
1068;41.71991219566256
1069;41.698655678842755
1070;41.67080274606681
1071;41.616754701986956
1072;41.48995056983275
1073;41.46400897814795
1074;41.206549611404114
1075;41.18981866904434
1076;41.1852587188404
1077;41.162183809390925
1078;41.1577262087278
1079;41.06865600206763
1080;41.06189758856136
1081;41.01294880886381
1082;40.98131421598891
1083;40.95954965583411
1084;40.93179469859997
1085;40.826583151474345
1086;40.79408148399583
1087;40.68333328685375
1088;40.59006446428968
1089;40.52597255254987
1090;40.50279456980823
1091;40.49702165461454
1092;40.485258877169436
1093;40.414387709546766
1094;40.25405744352638
1095;40.19496052765336
1096;40.168849719340194
1097;40.10563320384561
1098;40.058007502562006
1099;39.87828742398955
1100;39.67956704475984
1101;39.66408342673471
1102;39.64215513443341
1103;39.58636987891977
1104;39.56544250211376
1105;39.53311791238304
1106;39.4291439454923
1107;39.371010818029184
1108;39.30381065647753
1109;39.245197570682265
1110;39.17340891927613
1111;39.08642566668858
1112;39.08432727704951
1113;39.04412114633296
1114;38.881558937986384
1115;38.85723702140835
1116;38.85306415773167
1117;38.831019674683446
1118;38.720674548558314
1119;38.7161808346762
1120;38.69771798143318
1121;38.63607587934953
1122;38.6183074276588
1123;38.59976738427934
1124;38.58613613541109
1125;38.57735031181398
1126;38.571105125173446
1127;38.42502587723215
1128;38.3807954071485
1129;38.33857787694774
1130;38.320932711309425
1131;38.31536117103988
1132;38.28700065639593
1133;38.16073109975378
1134;38.14747043352987
1135;37.913055571902085
1136;37.87090792343231
1137;37.84938975944763
1138;37.76967094446692
1139;37.696763355555056
1140;37.54441121406725
1141;37.53809401690318
1142;37.508731150324
1143;37.497839777340644
1144;37.47727731004877
1145;37.44064154822643
1146;37.369532317106795
1147;37.19610695907573
1148;37.177122439559916
1149;37.14473922350803
1150;37.13280310630463
1151;37.11654277255642
1152;36.91042162063337
1153;36.90182200805461
1154;36.80708626641262
1155;36.79921375797194
1156;36.77030623574446
1157;36.73070673302198
1158;36.717005879147095
1159;36.620114279037146
1160;36.61345960788912
1161;36.5843149237372
1162;36.54626129006947
1163;36.5162138954089
1164;36.513385396063995
1165;36.40064772059069
1166;36.29265505980108
1167;36.25139744609832
1168;36.24706263721724
1169;36.224380865322466
1170;36.19807022626001
1171;35.98040167707095
1172;35.94639964075343
1173;35.88720355893306
1174;35.87907246361999
1175;35.80655596425413
1176;35.80263066941577
1177;35.799753847132514
1178;35.75590369312681
1179;35.72091373088155
1180;35.71385039022899
1181;35.638294402126846
1182;35.57748055151852
1183;35.50935326580664
1184;35.50881433489271
1185;35.45092835445865
1186;35.37960089755658
1187;35.27297023474747
1188;35.254449618242134
1189;35.24505626047874
1190;35.24037414303578
1191;35.18889753416044
1192;35.08517361386256
1193;34.99946254176185
1194;34.982836361033684
1195;34.98090871408902
1196;34.917448884920496
1197;34.80945707020454
1198;34.792336466022405
1199;34.765599377569536
1200;34.75938899602898
1201;34.68707806669359
1202;34.64109392155262
1203;34.613264817667044
1204;34.56666550703074
1205;34.56576962934186
1206;34.53837413477037
1207;34.37697492902552
1208;34.34984395557634
1209;34.29372169919649
1210;34.281353121765406
1211;34.197894206175896
1212;34.162298810485666
1213;34.06790369924817
1214;33.94389945309078
1215;33.93028177462893
1216;33.88870686526176
1217;33.85926264718854
1218;33.80814176148391
1219;33.712904455717826
1220;33.647504441667934
1221;33.58974920752317
1222;33.58501181654472
1223;33.5476321804514
1224;33.505492417151
1225;33.478558793748185
1226;33.46541409044909
1227;33.461725268408394
1228;33.46075890280577
1229;33.292081851556226
1230;33.28260416961885
1231;33.27834195984115
1232;33.2474590494415
1233;33.17552383510723
1234;33.076783317109715
1235;33.03731121787904
1236;32.88731920945653
1237;32.64560090766218
1238;32.63532809396071
1239;32.631151609856424
1240;32.62744466542039
1241;32.58252733472173
1242;32.57819214213325
1243;32.57456137369222
1244;32.42017042472421
1245;32.38947125593428
1246;32.38586607056983
1247;32.38101322627309
1248;32.34225284823845
1249;32.29486386337192
1250;32.273484822811085
1251;32.255847177475296
1252;32.14301763543992
1253;32.10413810784728
1254;32.03361221682918
1255;31.94774132626685
1256;31.945310841498188
1257;31.93652717724861
1258;31.81534493648707
1259;31.74067475454325
1260;31.718722829964044
1261;31.660073885755065
1262;31.632724101490226
1263;31.63113344312286
1264;31.606737870520433
1265;31.5444686413993
1266;31.465575104650195
1267;31.382618610792843
1268;31.337732444740748
1269;31.33062085397355
1270;31.217061499897376
1271;31.210202768830783
1272;31.195030751767675
1273;31.19022838302018
1274;31.17324738411544
1275;31.1414147065195
1276;31.12647991784402
1277;31.11732440757747
1278;31.02273792929911
1279;31.01369854299845
1280;31.010528265124226
1281;30.972318194659465
1282;30.92978087111517
1283;30.920742772041446
1284;30.906991921781923
1285;30.889234820089353
1286;30.855846934798713
1287;30.839963280547337
1288;30.825224914796465
1289;30.809921504389106
1290;30.696062689900725
1291;30.652388512838932
1292;30.62736877552896
1293;30.514637002190707
1294;30.453185381123312
1295;30.40163666109652
1296;30.35245246275668
1297;30.2426610069871
1298;30.242228209407088
1299;30.240377304128153
1300;30.193588898283164
1301;30.171227796377064
1302;30.134567691155116
1303;30.08658829361183
1304;30.07205223034563
1305;30.05166236053738
1306;29.898514581541512
1307;29.88975757678915
1308;29.871653611401957
1309;29.80364597088268
1310;29.674928305042528
1311;29.591908322178032
1312;29.58518800580579
1313;29.54561631990613
1314;29.52690100498005
1315;29.508058592357674
1316;29.479031730447044
1317;29.44781653212023
1318;29.416239766109776
1319;29.39305187175003
1320;29.32981302547876
1321;29.316442639713586
1322;29.295107986807768
1323;29.205588710964363
1324;29.188456164602346
1325;29.121920033138952
1326;29.11398790713153
1327;29.070080405569026
1328;29.054823989277835
1329;28.95838901469973
1330;28.874607397647562
1331;28.813517574483626
1332;28.768852139945526
1333;28.751972145396547
1334;28.620044374706588
1335;28.599017552657514
1336;28.585274397421717
1337;28.525241659412895
1338;28.51205209675468
1339;28.46200338159738
1340;28.427518406874302
1341;28.325514470359924
1342;28.317167336245898
1343;28.30248048208221
1344;28.283581010906584
1345;28.214044704500147
1346;28.03661511804304
1347;27.994367049775228
1348;27.961746354559722
1349;27.92171607865356
1350;27.709708426641686
1351;27.679306958939588
1352;27.628679181861802
1353;27.57644679958629
1354;27.543907045798395
1355;27.479288592804274
1356;27.46070955000293
1357;27.303435989323532
1358;27.296705272230085
1359;27.250103435243638
1360;27.18511407796455
